Word, Count, IsPrime
hawthorn, 1, False
hedges, 1, False
tread, 1, False
shifting, 1, False
sliding, 1, False
curves, 1, False
downwards, 1, False
slimy, 1, False
oozy, 1, False
trickles, 1, False
sickly, 1, False
gathers, 1, False
pitch, 1, False
andwhats, 1, False
buzzing, 1, False
struggling, 1, False
heels, 1, False
baths, 1, False
recess, 1, False
roared, 1, False
deafen, 1, False
distance, 1, False
brighter, 1, False
dragoni, 1, False
wasit, 1, False
shouting, 1, False
dazzling, 1, False
blast, 1, False
hurtled, 1, False
clanging, 1, False
jangling, 1, False
echoing, 1, False
vaulted, 1, False
gradually, 1, False
whiz, 1, False
severely, 1, False
grease, 1, False
streak, 1, False
wrist, 1, False
quicker, 1, False
pebbly, 1, False
limply, 1, False
screwing, 1, False
bathe, 1, False
exasperated, 1, False
warmish, 1, False
unconscious, 1, False
faintwith, 1, False
thrusting, 1, False
bleating, 1, False
veins, 1, False
notim, 1, False
kiddie, 1, False
tripped, 1, False
gee, 1, False
whillikins, 1, False
didall, 1, False
rescue, 1, False
pluck, 1, False
modesty, 1, False
dying, 1, False
melet, 1, False
longest, 1, False
ohbe, 1, False
leaving, 1, False
goand, 1, False
nuns, 1, False
bricked, 1, False
convent, 1, False
adjective, 1, False
managea, 1, False
thumbnail, 1, False
cushionah, 1, False
statue, 1, False
cushion, 1, False
shrinking, 1, False
ohno, 1, False
doesntits, 1, False
saybobbie, 1, False
philthats, 1, False
thati, 1, False
wishing, 1, False
somebody, 1, False
squeezed, 1, False
hanky, 1, False
bobbienot, 1, False
scent, 1, False
vinegar, 1, False
george, 1, False
blackvelvety, 1, False
blackness, 1, False
notnot, 1, False
material, 1, False
tokens, 1, False
affection, 1, False
pawings, 1, False
detested, 1, False
bearable, 1, False
paw, 1, False
sufferings, 1, False
tramped, 1, False
jagged, 1, False
slit, 1, False
tripping, 1, False
phyllisand, 1, False
troublesuch, 1, False
impositions, 1, False
nevernever, 1, False
againlove, 1, False
hurray, 1, False
tunnellooks, 1, False
largerblue, 1, False
sweeter, 1, False
thousand, 1, False
millions, 1, False
jerseys, 1, False
skunks, 1, False
signalmen, 1, False
bending, 1, False
handrail, 1, False
tilted, 1, False
sideways, 1, False
losing, 1, False
situation, 1, False
awoke, 1, False
maniac, 1, False
heavenswhats, 1, False
thirteen, 1, False
whitefaced, 1, False
roundfaced, 1, False
levers, 1, False
tingledthe, 1, False
cranks, 1, False
dewdrops, 1, False
cabbage, 1, False
extrasized, 1, False
trembles, 1, False
subsequent, 1, False
didoh, 1, False
heave, 1, False
crydont, 1, False
broad, 1, False
conscientiously, 1, False
pat, 1, False
handkerchiefa, 1, False
horseshoes, 1, False
mopped, 1, False
thundered, 1, False
shamed, 1, False
snivelling, 1, False
wrongbut, 1, False
youif, 1, False
knowneven, 1, False
harms, 1, False
sneaks, 1, False
dutyits, 1, False
knowd, 1, False
illpewmonia, 1, False
saysand, 1, False
split, 1, False
ignored, 1, False
waking, 1, False
brigdens, 1, False
yonderwhere, 1, False
acoming, 1, False
moneya, 1, False
pennies, 1, False
sixpences, 1, False
halfacrown, 1, False
tongues, 1, False
unpleasant, 1, False
sneak, 1, False
marched, 1, False
stupidly, 1, False
sends, 1, False
honourword, 1, False
sissy, 1, False
aboutthere, 1, False
horsecloths, 1, False
lad, 1, False
nip, 1, False
bike, 1, False
lads, 1, False
steady, 1, False
duchess, 1, False
designing, 1, False
villain, 1, False
missing, 1, False
workroom, 1, False
hatless, 1, False
vet, 1, False
frown, 1, False
reallyhes, 1, False
willing, 1, False
embarrassing, 1, False
act, 1, False
bluey, 1, False
flush, 1, False
heredont, 1, False
wounded, 1, False
parlour, 1, False
downstairs, 1, False
backwards, 1, False
forwards, 1, False
battleand, 1, False
steeped, 1, False
gore, 1, False
cowards, 1, False
rakewounded, 1, False
philyou, 1, False
earlier, 1, False
reaction, 1, False
notices, 1, False
oneself, 1, False
violent, 1, False
doctorish, 1, False
designs, 1, False
legthe, 1, False
pulls, 1, False
inwith, 1, False
andlets, 1, False
bonesetting, 1, False
rightlets, 1, False
bandages, 1, False
couch, 1, False
trailing, 1, False
tangle, 1, False
boards, 1, False
excitedly, 1, False
giggling, 1, False
groaning, 1, False
grievously, 1, False
moaned, 1, False
bleeding, 1, False
folding, 1, False
wound, 1, False
writhing, 1, False
yell, 1, False
yah, 1, False
dignity, 1, False
jobs, 1, False
fracture, 1, False
plucky, 1, False
toohullo, 1, False
mousystill, 1, False
bonds, 1, False
frowned, 1, False
imagination, 1, False
biting, 1, False
screening, 1, False
wellthen, 1, False
tease, 1, False
writhe, 1, False
unspoken, 1, False
reproach, 1, False
tying, 1, False
untied, 1, False
knots, 1, False
fumbled, 1, False
cords, 1, False
circus, 1, False
heavywhats, 1, False
lancets, 1, False
instruments, 1, False
knowthe, 1, False
intense, 1, False
rescues, 1, False
examining, 1, False
balance, 1, False
microscope, 1, False
scales, 1, False
measuring, 1, False
oar, 1, False
wondering, 1, False
fiddling, 1, False
fossil, 1, False
ammonite, 1, False
paperweight, 1, False
women, 1, False
hardier, 1, False
wouldand, 1, False
muttered, 1, False
weaker, 1, False
babies, 1, False
buck, 1, False
doe, 1, False
beastslions, 1, False
elephantstheyre, 1, False
fists, 1, False
thingthe, 1, False
womenyour, 1, False
mentioning, 1, False
aredirectly, 1, False
facts, 1, False
heartily, 1, False
nastiest, 1, False
rudest, 1, False
phili, 1, False
springing, 1, False
stalked, 1, False
superior, 1, False
restored, 1, False
flames, 1, False
twinkling, 1, False
fold, 1, False
thatim, 1, False
schoolyoud, 1, False
confessed, 1, False
wellperhaps, 1, False
petebut, 1, False
nursing, 1, False
courseand, 1, False
schoolmaster, 1, False
rolling, 1, False
grandfathers, 1, False
roll, 1, False
musingly, 1, False
enveloping, 1, False
addressing, 1, False
methats, 1, False
gods, 1, False
mistakes, 1, False
rightin, 1, False
italmost, 1, False
alwaysexcept, 1, False
trueand, 1, False
finest, 1, False
virtues, 1, False
angelic, 1, False
feared, 1, False
plaiting, 1, False
dooryoure, 1, False
recognise, 1, False
longish, 1, False
highwaymen, 1, False
tenant, 1, False
briskly, 1, False
listenthe, 1, False
doors, 1, False
crack, 1, False
listening, 1, False
scandalised, 1, False
forrests, 1, False
stablemanand, 1, False
cleaner, 1, False
dampbecause, 1, False
grandfatherthey, 1, False
filed, 1, False
windowseat, 1, False
leathercovered, 1, False
politenessmuch, 1, False
practise, 1, False
manners, 1, False
naming, 1, False
smiling, 1, False
worldit, 1, False
confide, 1, False
arrangement, 1, False
blankly, 1, False
hurriedly, 1, False
continue, 1, False
staff, 1, False
cooktill, 1, False
slight, 1, False
million, 1, False
doubts, 1, False
radiant, 1, False
japanese, 1, False
grandson, 1, False
itat, 1, False
snooks, 1, False
jenkins, 1, False
wasntand, 1, False
namesthey, 1, False
muddler, 1, False
interfered, 1, False
cleared, 1, False
peeling, 1, False
potatoes, 1, False
memories, 1, False
pap, 1, False
verbs, 1, False
succeeded, 1, False
queens, 1, False
apples, 1, False
slatewhat, 1, False
price, 1, False
scratch, 1, False
dividend, 1, False
jollier, 1, False
sailing, 1, False
formed, 1, False
lowest, 1, False
liking, 1, False
wigsbys, 1, False
wise, 1, False
expressly, 1, False
cuts, 1, False
wears, 1, False
goloshes, 1, False
christian, 1, False
cannot, 1, False
wicketkeep, 1, False
cricket, 1, False
ball, 1, False
reads, 1, False
indoors, 1, False
mossoo, 1, False
cave, 1, False
shirks, 1, False
football, 1, False
whistle, 1, False
fool, 1, False
shocking, 1, False
chess, 1, False
draughts, 1, False
dominoes, 1, False
altogether, 1, False
accord, 1, False
dreamily, 1, False
strictly, 1, False
truthful, 1, False
uneasy, 1, False
misses, 1, False
plaintively, 1, False
tuesday, 1, False
burnt, 1, False
september, 1, False
frail, 1, False
tough, 1, False
slender, 1, False
lilaccoloured, 1, False
discs, 1, False
pool, 1, False
gathered, 1, False
generous, 1, False
handful, 1, False
greenandpink, 1, False
blanket, 1, False
silkwaste, 1, False
aisle, 1, False
smash, 1, False
ornamented, 1, False
pavement, 1, False
maid, 1, False
minding, 1, False
violently, 1, False
fluttered, 1, False
rustle, 1, False
danced, 1, False
curiously, 1, False
stands, 1, False
clips, 1, False
nodding, 1, False
nods, 1, False
shade, 1, False
agreementeach, 1, False
astonished, 1, False
mostly, 1, False
fluttery, 1, False
coronation, 1, False
biograph, 1, False
responding, 1, False
stronery, 1, False
echoed, 1, False
significating, 1, False
suspender, 1, False
served, 1, False
simple, 1, False
sum, 1, False
division, 1, False
48, 1, False
36, 1, False
144, 1, False
lazy, 1, False
patterns, 1, False
bolted, 1, False
blindly, 1, False
waterproofs, 1, False
umbrellas, 1, False
squirmytwisty, 1, False
stroking, 1, False
hollyhocks, 1, False
asters, 1, False
autumn, 1, False
alongdo, 1, False
civil, 1, False
contemptuous, 1, False
cap, 1, False
uttered, 1, False
blacksmith, 1, False
broadly, 1, False
smiles, 1, False
quickened, 1, False
beats, 1, False
iseveryone, 1, False
pumphandle, 1, False
unusually, 1, False
1154s, 1, False
missthe, 1, False
shared, 1, False
solitude, 1, False
tortoiseshell, 1, False
disposition, 1, False
stockings, 1, False
reverberating, 1, False
purrs, 1, False
stroke, 1, False
todayeven, 1, False
pussy, 1, False
oursbuton, 1, False
steaming, 1, False
vague, 1, False
confused, 1, False
expectant, 1, False
tellperhaps, 1, False
happenbut, 1, False
tiredness, 1, False
countryman, 1, False
baskety, 1, False
russet, 1, False
wicker, 1, False
peckitt, 1, False
parcels, 1, False
clasp, 1, False
assured, 1, False
struggle, 1, False
waitingwaiting, 1, False
flower, 1, False
flagstones, 1, False
grudging, 1, False
circling, 1, False
fly, 1, False
winds, 1, False
frost, 1, False
land, 1, False
opens, 1, False
loyalbookscom, 1, False
